LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Sentiment Analysis
CN4829100000000,48,291,"Liberty County, TX",2016,"31,191     ","28,833     ","2,358     ",0.237
CN4829300000000,48,293,"Limestone County, TX",2016,"8,223     ","7,752     ",471     ,0.929
CN4829500000000,48,295,"Lipscomb County, TX",2016,"1,654     ","1,578     ",76     ,0.348
CN4829700000000,48,297,"Live Oak County, TX",2016,"5,176     ","4,863     ",313     ,0.508
CN4829900000000,48,299,"Llano County, TX",2016,"8,218     ","7,877     ",341     ,0.556
CN4830100000000,48,301,"Loving County, TX",2016,92     ,88     ,4     ,0.842
CN4830300000000,48,303,"Lubbock County, TX",2016,"152,876     ","147,693     ","5,183     ",0.608
CN4830500000000,48,305,"Lynn County, TX",2016,"2,757     ","2,646     ",111     ,0.74
CN4830700000000,48,307,"McCulloch County, TX",2016,"3,703     ","3,531     ",172     ,0.072
CN4830900000000,48,309,"McLennan County, TX",2016,"115,341     ","110,755     ","4,586     ",0.446
CN4831100000000,48,311,"McMullen County, TX",2016,871     ,852     ,19     ,0.574
CN4831300000000,48,313,"Madison County, TX",2016,"4,719     ","4,476     ",243     ,0.158
CN4831500000000,48,315,"Marion County, TX",2016,"4,317     ","4,011     ",306     ,0.496
CN4831700000000,48,317,"Martin County, TX",2016,"2,457     ","2,348     ",109     ,0.43
CN4831900000000,48,319,"Mason County, TX",2016,"1,777     ","1,711     ",66     ,0.725
CN4832100000000,48,321,"Matagorda County, TX",2016,"16,833     ","15,587     ","1,246     ",0.09
CN4832300000000,48,323,"Maverick County, TX",2016,"24,087     ","21,366     ","2,721     ",0.496
CN4832500000000,48,325,"Medina County, TX",2016,"20,893     ","19,969     ",924     ,0.938
CN4832700000000,48,327,"Menard County, TX",2016,822     ,784     ,38     ,0.432
CN4832900000000,48,329,"Midland County, TX",2016,"84,612     ","80,872     ","3,740     ",0.128
CN4833100000000,48,331,"Milam County, TX",2016,"10,275     ","9,738     ",537     ,0.671
CN4833300000000,48,333,"Mills County, TX",2016,"1,916     ","1,835     ",81     ,0.983
CN4833500000000,48,335,"Mitchell County, TX",2016,"2,600     ","2,412     ",188     ,0.268
CN4833700000000,48,337,"Montague County, TX",2016,"8,963     ","8,512     ",451     ,0.033
CN4833900000000,48,339,"Montgomery County, TX",2016,"260,658     ","247,815     ","12,843     ",0.26
CN4834100000000,48,341,"Moore County, TX",2016,"11,176     ","10,841     ",335     ,0.09
CN4834300000000,48,343,"Morris County, TX",2016,"4,898     ","4,359     ",539     ,0.702
CN4834500000000,48,345,"Motley County, TX",2016,508     ,489     ,19     ,0.082
CN4834700000000,48,347,"Nacogdoches County, TX",2016,"28,621     ","27,273     ","1,348     ",0.12
CN4834900000000,48,349,"Navarro County, TX",2016,"22,692     ","21,734     ",958     ,0.104
CN4835100000000,48,351,"Newton County, TX",2016,"5,334     ","4,904     ",430     ,0.875
CN4835300000000,48,353,"Nolan County, TX",2016,"6,847     ","6,514     ",333     ,0.437
CN4835500000000,48,355,"Nueces County, TX",2016,"165,431     ","156,013     ","9,418     ",0.965
CN4835700000000,48,357,"Ochiltree County, TX",2016,"4,680     ","4,429     ",251     ,0.196
CN4835900000000,48,359,"Oldham County, TX",2016,908     ,881     ,27     ,0.66
CN4836100000000,48,361,"Orange County, TX",2016,"36,931     ","34,433     ","2,498     ",0.443
CN4836300000000,48,363,"Palo Pinto County, TX",2016,"13,233     ","12,498     ",735     ,0.223
CN4836500000000,48,365,"Panola County, TX",2016,"10,090     ","9,344     ",746     ,0.277
CN4836700000000,48,367,"Parker County, TX",2016,"60,534     ","58,055     ","2,479     ",0.867
CN4836900000000,48,369,"Parmer County, TX",2016,"4,916     ","4,792     ",124     ,0.265
CN4837100000000,48,371,"Pecos County, TX",2016,"6,456     ","6,073     ",383     ,0.403
CN4837300000000,48,373,"Polk County, TX",2016,"17,289     ","16,194     ","1,095     ",0.364
CN4837500000000,48,375,"Potter County, TX",2016,"56,795     ","54,898     ","1,897     ",0.437
CN4837700000000,48,377,"Presidio County, TX",2016,"3,070     ","2,741     ",329     ,0.141
CN4837900000000,48,379,"Rains County, TX",2016,"5,510     ","5,288     ",222     ,0.461
CN4838100000000,48,381,"Randall County, TX",2016,"69,711     ","67,637     ","2,074     ",0.37
CN4838300000000,48,383,"Reagan County, TX",2016,"1,675     ","1,564     ",111     ,0.369
CN4838500000000,48,385,"Real County, TX",2016,"1,027     ",968     ,59     ,0.595
CN4838700000000,48,387,"Red River County, TX",2016,"5,030     ","4,735     ",295     ,0.563
CN4838900000000,48,389,"Reeves County, TX",2016,"5,892     ","5,564     ",328     ,0.061
CN4839100000000,48,391,"Refugio County, TX",2016,"3,108     ","2,896     ",212     ,0.595
CN4839300000000,48,393,"Roberts County, TX",2016,428     ,408     ,20     ,0.742
CN4839500000000,48,395,"Robertson County, TX",2016,"7,332     ","6,963     ",369     ,0.675
CN4839700000000,48,397,"Rockwall County, TX",2016,"46,423     ","44,794     ","1,629     ",0.258
CN4839900000000,48,399,"Runnels County, TX",2016,"4,652     ","4,462     ",190     ,0.167
CN4840100000000,48,401,"Rusk County, TX",2016,"22,463     ","21,153     ","1,310     ",0.071
CN4840300000000,48,403,"Sabine County, TX",2016,"3,461     ","3,128     ",333     ,0.066
CN4840500000000,48,405,"San Augustine County, TX",2016,"2,822     ","2,564     ",258     ,0.108
CN4840700000000,48,407,"San Jacinto County, TX",2016,"11,413     ","10,690     ",723     ,0.255
CN4840900000000,48,409,"San Patricio County, TX",2016,"30,202     ","27,916     ","2,286     ",0.767
CN4841100000000,48,411,"San Saba County, TX",2016,"2,440     ","2,356     ",84     ,0.272
CN4841300000000,48,413,"Schleicher County, TX",2016,"1,377     ","1,299     ",78     ,0.096
CN4841500000000,48,415,"Scurry County, TX",2016,"7,463     ","7,021     ",442     ,0.179
CN4841700000000,48,417,"Shackelford County, TX",2016,"1,889     ","1,816     ",73     ,0.171
CN4841900000000,48,419,"Shelby County, TX",2016,"11,048     ","10,384     ",664     ,0.819
CN4842100000000,48,421,"Sherman County, TX",2016,"1,350     ","1,311     ",39     ,0.735
CN4842300000000,48,423,"Smith County, TX",2016,"105,569     ","100,827     ","4,742     ",0.279
CN4842500000000,48,425,"Somervell County, TX",2016,"4,172     ","3,974     ",198     ,0.784
CN4842700000000,48,427,"Starr County, TX",2016,"26,266     ","22,687     ","3,579     ",0.34
CN4842900000000,48,429,"Stephens County, TX",2016,"3,979     ","3,770     ",209     ,0.787
CN4843100000000,48,431,"Sterling County, TX",2016,664     ,636     ,28     ,0.642
CN4843300000000,48,433,"Stonewall County, TX",2016,626     ,597     ,29     ,0.749
CN4843500000000,48,435,"Sutton County, TX",2016,"1,579     ","1,452     ",127     ,0.442
CN4843700000000,48,437,"Swisher County, TX",2016,"2,703     ","2,587     ",116     ,0.086
CN4843900000000,48,439,"Tarrant County, TX",2016,"1,008,020     ","968,246     ","39,774     ",0.35
CN4844100000000,48,441,"Taylor County, TX",2016,"63,169     ","60,804     ","2,365     ",0.583
CN4844300000000,48,443,"Terrell County, TX",2016,418     ,401     ,17     ,0.326
CN4844500000000,48,445,"Terry County, TX",2016,"5,381     ","5,119     ",262     ,0.789
CN4844700000000,48,447,"Throckmorton County, TX",2016,764     ,736     ,28     ,0.841
CN4844900000000,48,449,"Titus County, TX",2016,"12,879     ","12,076     ",803     ,0.962
CN4845100000000,48,451,"Tom Green County, TX",2016,"54,206     ","51,764     ","2,442     ",0.521
CN4845300000000,48,453,"Travis County, TX",2016,"678,367     ","657,085     ","21,282     ",0.291
CN4845500000000,48,455,"Trinity County, TX",2016,"5,460     ","5,116     ",344     ,0.78
CN4845700000000,48,457,"Tyler County, TX",2016,"7,191     ","6,645     ",546     ,0.504
CN4845900000000,48,459,"Upshur County, TX",2016,"17,708     ","16,559     ","1,149     ",0.148
CN4846100000000,48,461,"Upton County, TX",2016,"1,583     ","1,498     ",85     ,0.556
CN4846300000000,48,463,"Uvalde County, TX",2016,"11,778     ","11,150     ",628     ,0.925
CN4846500000000,48,465,"Val Verde County, TX",2016,"19,968     ","18,701     ","1,267     ",0.599
CN4846700000000,48,467,"Van Zandt County, TX",2016,"24,738     ","23,675     ","1,063     ",0.393
CN4846900000000,48,469,"Victoria County, TX",2016,"43,919     ","41,558     ","2,361     ",0.104
CN4847100000000,48,471,"Walker County, TX",2016,"23,663     ","22,414     ","1,249     ",0.815
CN4847300000000,48,473,"Waller County, TX",2016,"21,841     ","20,605     ","1,236     ",0.619
CN4847500000000,48,475,"Ward County, TX",2016,"5,340     ","5,030     ",310     ,0.063
CN4847700000000,48,477,"Washington County, TX",2016,"14,990     ","14,221     ",769     ,0.024
CN4847900000000,48,479,"Webb County, TX",2016,"113,533     ","107,977     ","5,556     ",0.442
CN4848100000000,48,481,"Wharton County, TX",2016,"21,009     ","19,954     ","1,055     ",0.661
CN4848300000000,48,483,"Wheeler County, TX",2016,"2,484     ","2,359     ",125     ,0.74
CN4848500000000,48,485,"Wichita County, TX",2016,"55,044     ","52,629     ","2,415     ",0.812
CN4848700000000,48,487,"Wilbarger County, TX",2016,"5,035     ","4,795     ",240     ,0.331
CN4848900000000,48,489,"Willacy County, TX",2016,"6,500     ","5,695     ",805     ,0.291
CN4849100000000,48,491,"Williamson County, TX",2016,"273,363     ","264,238     ","9,125     ",0.218
CN4849300000000,48,493,"Wilson County, TX",2016,"23,583     ","22,664     ",919     ,0.576
CN4849500000000,48,495,"Winkler County, TX",2016,"3,027     ","2,789     ",238     ,0.621
CN4849700000000,48,497,"Wise County, TX",2016,"29,155     ","27,769     ","1,386     ",0.731
CN4849900000000,48,499,"Wood County, TX",2016,"17,127     ","16,222     ",905     ,0.276
CN4850100000000,48,501,"Yoakum County, TX",2016,"3,739     ","3,562     ",177     ,0.612
CN4850300000000,48,503,"Young County, TX",2016,"8,324     ","7,955     ",369     ,0.001
CN4850500000000,48,505,"Zapata County, TX",2016,"5,100     ","4,539     ",561     ,0.808
CN4850700000000,48,507,"Zavala County, TX",2016,"3,893     ","3,344     ",549     ,0.903
CN4900100000000,49,001,"Beaver County, UT",2016,"3,088     ","2,935     ",153     ,0.233
CN4900300000000,49,003,"Box Elder County, UT",2016,"24,694     ","23,837     ",857     ,0.608
CN4900500000000,49,005,"Cache County, UT",2016,"61,443     ","59,562     ","1,881     ",0.615
CN4900700000000,49,007,"Carbon County, UT",2016,"8,384     ","7,886     ",498     ,0.077
CN4900900000000,49,009,"Daggett County, UT",2016,474     ,451     ,23     ,0.709
CN4901100000000,49,011,"Davis County, UT",2016,"164,656     ","159,474     ","5,182     ",0.724
CN4901300000000,49,013,"Duchesne County, UT",2016,"8,158     ","7,428     ",730     ,0.587
CN4901500000000,49,015,"Emery County, UT",2016,"4,284     ","4,012     ",272     ,0.083
CN4901700000000,49,017,"Garfield County, UT",2016,"2,780     ","2,547     ",233     ,0.618
CN4901900000000,49,019,"Grand County, UT",2016,"5,773     ","5,436     ",337     ,0.915
CN4902100000000,49,021,"Iron County, UT",2016,"21,491     ","20,561     ",930     ,0.814
CN4902300000000,49,023,"Juab County, UT",2016,"5,178     ","4,991     ",187     ,0.389
CN4902500000000,49,025,"Kane County, UT",2016,"3,685     ","3,545     ",140     ,0.439
CN4902700000000,49,027,"Millard County, UT",2016,"6,275     ","6,066     ",209     ,0.786
CN4902900000000,49,029,"Morgan County, UT",2016,"5,077     ","4,926     ",151     ,0.037
CN4903100000000,49,031,"Piute County, UT",2016,463     ,435     ,28     ,0.431
CN4903300000000,49,033,"Rich County, UT",2016,"1,111     ","1,076     ",35     ,0.261
CN4903500000000,49,035,"Salt Lake County, UT",2016,"605,535     ","586,393     ","19,142     ",0.222
CN4903700000000,49,037,"San Juan County, UT",2016,"5,696     ","5,242     ",454     ,0.354
CN4903900000000,49,039,"Sanpete County, UT",2016,"11,837     ","11,370     ",467     ,0.739
CN4904100000000,49,041,"Sevier County, UT",2016,"9,641     ","9,220     ",421     ,0.094
CN4904300000000,49,043,"Summit County, UT",2016,"24,030     ","23,285     ",745     ,0.185
CN4904500000000,49,045,"Tooele County, UT",2016,"30,519     ","29,357     ","1,162     ",0.896
CN4904700000000,49,047,"Uintah County, UT",2016,"14,370     ","13,033     ","1,337     ",0.531
CN4904900000000,49,049,"Utah County, UT",2016,"279,346     ","270,835     ","8,511     ",0.097
CN4905100000000,49,051,"Wasatch County, UT",2016,"13,940     ","13,477     ",463     ,0.289
CN4905300000000,49,053,"Washington County, UT",2016,"67,474     ","64,981     ","2,493     ",0.834
CN4905500000000,49,055,"Wayne County, UT",2016,"1,439     ","1,328     ",111     ,0.69
CN4905700000000,49,057,"Weber County, UT",2016,"120,626     ","116,016     ","4,610     ",0.309
CN5000100000000,50,001,"Addison County, VT",2016,"20,977     ","20,332     ",645     ,0.953
CN5000300000000,50,003,"Bennington County, VT",2016,"18,474     ","17,770     ",704     ,0.089
CN5000500000000,50,005,"Caledonia County, VT",2016,"15,008     ","14,388     ",620     ,0.266
CN5000700000000,50,007,"Chittenden County, VT",2016,"95,198     ","92,845     ","2,353     ",0.588
CN5000900000000,50,009,"Essex County, VT",2016,"2,717     ","2,558     ",159     ,0.603
CN5001100000000,50,011,"Franklin County, VT",2016,"27,347     ","26,480     ",867     ,0.156
CN5001300000000,50,013,"Grand Isle County, VT",2016,"3,955     ","3,798     ",157     ,0.707
CN5001500000000,50,015,"Lamoille County, VT",2016,"13,853     ","13,254     ",599     ,0.75
CN5001700000000,50,017,"Orange County, VT",2016,"15,895     ","15,400     ",495     ,0.107
CN5001900000000,50,019,"Orleans County, VT",2016,"13,553     ","12,844     ",709     ,0.675
CN5002100000000,50,021,"Rutland County, VT",2016,"31,152     ","29,941     ","1,211     ",0.659
CN5002300000000,50,023,"Washington County, VT",2016,"34,013     ","32,923     ","1,090     ",0.481
CN5002500000000,50,025,"Windham County, VT",2016,"23,330     ","22,552     ",778     ,0.037
CN5002700000000,50,027,"Windsor County, VT",2016,"29,417     ","28,552     ",865     ,0.024
CN5100100000000,51,001,"Accomack County, VA",2016,"15,799     ","15,038     ",761     ,0.059
CN5100300000000,51,003,"Albemarle County, VA",2016,"54,092     ","52,200     ","1,892     ",0.183
CN5100500000000,51,005,"Alleghany County, VA",2016,"6,922     ","6,571     ",351     ,0.683
CN5100700000000,51,007,"Amelia County, VA",2016,"6,226     ","5,965     ",261     ,0.91
CN5100900000000,51,009,"Amherst County, VA",2016,"15,140     ","14,482     ",658     ,0.831
CN5101100000000,51,011,"Appomattox County, VA",2016,"6,974     ","6,652     ",322     ,0.841
CN5101300000000,51,013,"Arlington County, VA",2016,"146,487     ","142,702     ","3,785     ",0.981
CN5101500000000,51,015,"Augusta County, VA",2016,"36,855     ","35,521     ","1,334     ",0.884
CN5101700000000,51,017,"Bath County, VA",2016,"2,502     ","2,410     ",92     ,0.595
CN5101900000000,51,019,"Bedford County, VA",2016,"37,890     ","36,353     ","1,537     ",0.08
CN5102100000000,51,021,"Bland County, VA",2016,"2,747     ","2,603     ",144     ,0.189
CN5102300000000,51,023,"Botetourt County, VA",2016,"17,398     ","16,769     ",629     ,0.218
CN5102500000000,51,025,"Brunswick County, VA",2016,"6,246     ","5,870     ",376     ,0.891
CN5102700000000,51,027,"Buchanan County, VA",2016,"6,826     ","6,090     ",736     ,0.049
CN5102900000000,51,029,"Buckingham County, VA",2016,"6,285     ","5,949     ",336     ,0.321
CN5103100000000,51,031,"Campbell County, VA",2016,"26,026     ","24,885     ","1,141     ",0.17
CN5103300000000,51,033,"Caroline County, VA",2016,"14,841     ","14,192     ",649     ,0.632
CN5103500000000,51,035,"Carroll County, VA",2016,"12,928     ","12,264     ",664     ,0.064
CN5103600000000,51,036,"Charles City County, VA",2016,"3,726     ","3,557     ",169     ,0.844
CN5103700000000,51,037,"Charlotte County, VA",2016,"5,253     ","4,989     ",264     ,0.615
CN5104100000000,51,041,"Chesterfield County, VA",2016,"180,031     ","173,141     ","6,890     ",0.136
CN5104300000000,51,043,"Clarke County, VA",2016,"7,457     ","7,196     ",261     ,0.264
CN5104500000000,51,045,"Craig County, VA",2016,"2,370     ","2,259     ",111     ,0.842
CN5104700000000,51,047,"Culpeper County, VA",2016,"23,235     ","22,346     ",889     ,0.878
CN5104900000000,51,049,"Cumberland County, VA",2016,"4,605     ","4,394     ",211     ,0.889
CN5105100000000,51,051,"Dickenson County, VA",2016,"4,535     ","4,084     ",451     ,0.309
CN5105300000000,51,053,"Dinwiddie County, VA",2016,"13,379     ","12,733     ",646     ,0.301
CN5105700000000,51,057,"Essex County, VA",2016,"5,516     ","5,250     ",266     ,0.615
CN5105900000000,51,059,"Fairfax County, VA",2016,"621,364     ","601,617     ","19,747     ",0.264
CN5106100000000,51,061,"Fauquier County, VA",2016,"35,922     ","34,687     ","1,235     ",0.587
CN5106300000000,51,063,"Floyd County, VA",2016,"8,226     ","7,900     ",326     ,0.935
CN5106500000000,51,065,"Fluvanna County, VA",2016,"13,223     ","12,783     ",440     ,0.817
CN5106700000000,51,067,"Franklin County, VA",2016,"26,435     ","25,309     ","1,126     ",0.343
CN5106900000000,51,069,"Frederick County, VA",2016,"44,971     ","43,415     ","1,556     ",0.102
CN5107100000000,51,071,"Giles County, VA",2016,"7,956     ","7,534     ",422     ,0.467
CN5107300000000,51,073,"Gloucester County, VA",2016,"19,019     ","18,324     ",695     ,0.487
